Date,Temperature,Ind,Id
2014-02-23 12:30:00,11.67,X18,49898
2014-02-23 13:00:00,11.67,X18,49899
2014-02-23 13:30:00,11.945,X18,49900
2014-02-23 14:00:00,12.22,X18,49901
2014-02-23 14:30:00,11.945,X18,49902
2014-02-23 15:00:00,11.67,X18,49903
2014-02-23 15:30:00,11.945,X18,49904
2014-02-23 16:00:00,12.22,X18,49905
2014-02-23 16:30:00,11.945,X18,49906
2014-02-23 17:00:00,11.67,X18,49907
2014-02-23 17:30:00,11.39,X18,49908
2014-02-23 18:00:00,11.11,X18,49909
2014-02-23 18:30:00,11.11,X18,49910
2014-02-23 19:00:00,11.11,X18,49911
2014-02-23 19:30:00,10.835,X18,49912
2014-02-23 20:00:00,10.56,X18,49913
2014-02-23 20:30:00,10.56,X18,49914
2014-02-23 21:00:00,10.56,X18,49915
2014-02-23 21:30:00,10.56,X18,49916
2014-02-23 22:00:00,10.56,X18,49917
2014-02-23 22:30:00,10.28,X18,49918
2014-02-23 23:00:00,10,X18,49919
2014-02-23 23:30:00,9.72,X18,49920
2014-02-24 00:00:00,9.44,X18,49921
2014-02-24 00:30:00,9.44,X18,49922
2014-02-24 01:00:00,9.44,X18,49923
2014-02-24 01:30:00,9.165,X18,49924
2014-02-24 02:00:00,8.89,X18,49925
2014-02-24 02:30:00,8.89,X18,49926
2014-02-24 03:00:00,8.89,X18,49927
2014-02-24 03:30:00,8.61,X18,49928
2014-02-24 04:00:00,8.33,X18,49929
2014-02-24 04:30:00,8.33,X18,49930
2014-02-24 05:00:00,8.33,X18,49931
2014-02-24 05:30:00,8.61,X18,49932
2014-02-24 06:00:00,8.89,X18,49933
2014-02-24 06:30:00,8.61,X18,49934
2014-02-24 07:00:00,8.33,X18,49935
2014-02-24 07:30:00,8.33,X18,49936
2014-02-24 08:00:00,8.33,X18,49937
2014-02-24 08:30:00,8.885,X18,49938
2014-02-24 09:00:00,9.44,X18,49939
2014-02-24 09:30:00,10.555,X18,49940
2014-02-24 10:00:00,11.67,X18,49941
2014-02-24 10:30:00,12.225,X18,49942
2014-02-24 11:00:00,12.78,X18,49943
2014-02-24 11:30:00,13.055,X18,49944
2014-02-24 12:00:00,13.33,X18,49945
2014-02-24 12:30:00,14.165,X18,49946
2014-02-24 13:00:00,15,X18,49947
2014-02-24 13:30:00,14.165,X18,49948
2014-02-24 14:00:00,13.33,X18,49949
2014-02-24 14:30:00,13.055,X18,49950
2014-02-24 15:00:00,12.78,X18,49951
2014-02-24 15:30:00,12.5,X18,49952
2014-02-24 16:00:00,12.22,X18,49953
2014-02-24 16:30:00,11.945,X18,49954
2014-02-24 17:00:00,11.67,X18,49955
2014-02-24 17:30:00,11.39,X18,49956
2014-02-24 18:00:00,11.11,X18,49957
2014-02-24 18:30:00,11.39,X18,49958
2014-02-24 19:00:00,11.67,X18,49959
2014-02-24 19:30:00,11.67,X18,49960
2014-02-24 20:00:00,11.67,X18,49961
2014-02-24 20:30:00,11.67,X18,49962
2014-02-24 21:00:00,11.67,X18,49963
2014-02-24 21:30:00,12.225,X18,49964
2014-02-24 22:00:00,12.78,X18,49965
2014-02-24 22:30:00,12.5,X18,49966
2014-02-24 23:00:00,12.22,X18,49967
2014-02-24 23:30:00,11.945,X18,49968
2014-02-25 00:00:00,11.67,X18,49969
2014-02-25 00:30:00,11.39,X18,49970
2014-02-25 01:00:00,11.11,X18,49971
2014-02-25 01:30:00,10.275,X18,49972
2014-02-25 02:00:00,9.44,X18,49973
2014-02-25 02:30:00,8.885,X18,49974
2014-02-25 03:00:00,8.33,X18,49975
2014-02-25 03:30:00,8.61,X18,49976
2014-02-25 04:00:00,8.89,X18,49977
2014-02-25 04:30:00,9.165,X18,49978
2014-02-25 05:00:00,9.44,X18,49979
2014-02-25 05:30:00,9.165,X18,49980
2014-02-25 06:00:00,8.89,X18,49981
2014-02-25 06:30:00,8.89,X18,49982
2014-02-25 07:00:00,8.89,X18,49983
2014-02-25 07:30:00,8.89,X18,49984
2014-02-25 08:00:00,8.89,X18,49985
2014-02-25 08:30:00,8.89,X18,49986
2014-02-25 09:00:00,8.89,X18,49987
2014-02-25 09:30:00,9.165,X18,49988
2014-02-25 10:00:00,9.44,X18,49989
2014-02-25 10:30:00,8.61,X18,49990
2014-02-25 11:00:00,7.78,X18,49991
2014-02-25 11:30:00,8.335,X18,49992
2014-02-25 12:00:00,8.89,X18,49993
2014-02-25 12:30:00,9.725,X18,49994
2014-02-25 13:00:00,10.56,X18,49995
2014-02-25 13:30:00,10.835,X18,49996
2014-02-25 14:00:00,11.11,X18,49997
2014-02-25 14:30:00,10.835,X18,49998
2014-02-25 15:00:00,10.56,X18,49999
2014-02-25 15:30:00,10.56,X18,50000
2014-02-25 16:00:00,10.56,X18,50001
2014-02-25 16:30:00,10.28,X18,50002
2014-02-25 17:00:00,10,X18,50003
2014-02-25 17:30:00,9.445,X18,50004
2014-02-25 18:00:00,8.89,X18,50005
2014-02-25 18:30:00,8.61,X18,50006
2014-02-25 19:00:00,8.33,X18,50007
2014-02-25 19:30:00,7.775,X18,50008
2014-02-25 20:00:00,7.22,X18,50009
2014-02-25 20:30:00,7.22,X18,50010
2014-02-25 21:00:00,7.22,X18,50011
2014-02-25 21:30:00,7.22,X18,50012
2014-02-25 22:00:00,7.22,X18,50013
2014-02-25 22:30:00,7.22,X18,50014
2014-02-25 23:00:00,7.22,X18,50015
2014-02-25 23:30:00,7.22,X18,50016
2014-02-26 00:00:00,7.22,X18,50017
2014-02-26 00:30:00,7.22,X18,50018
2014-02-26 01:00:00,7.22,X18,50019
2014-02-26 01:30:00,6.665,X18,50020
2014-02-26 02:00:00,6.11,X18,50021
2014-02-26 02:30:00,5.555,X18,50022
2014-02-26 03:00:00,5,X18,50023
2014-02-26 03:30:00,5,X18,50024
2014-02-26 04:00:00,5,X18,50025
2014-02-26 04:30:00,5,X18,50026
2014-02-26 05:00:00,5,X18,50027
2014-02-26 05:30:00,5.28,X18,50028
2014-02-26 06:00:00,5.56,X18,50029
2014-02-26 06:30:00,5,X18,50030
2014-02-26 07:00:00,4.44,X18,50031
2014-02-26 07:30:00,4.72,X18,50032
2014-02-26 08:00:00,5,X18,50033
2014-02-26 08:30:00,6.11,X18,50034
2014-02-26 09:00:00,7.22,X18,50035
2014-02-26 09:30:00,8.055,X18,50036
2014-02-26 10:00:00,8.89,X18,50037
2014-02-26 10:30:00,9.725,X18,50038
2014-02-26 11:00:00,10.56,X18,50039
2014-02-26 11:30:00,10.28,X18,50040
2014-02-26 12:00:00,10,X18,50041
2014-02-26 12:30:00,10.835,X18,50042
2014-02-26 13:00:00,11.67,X18,50043
2014-02-26 13:30:00,11.39,X18,50044
2014-02-26 14:00:00,11.11,X18,50045
2014-02-26 14:30:00,11.39,X18,50046
2014-02-26 15:00:00,11.67,X18,50047
2014-02-26 15:30:00,11.67,X18,50048
2014-02-26 16:00:00,11.67,X18,50049
2014-02-26 16:30:00,11.115,X18,50050
2014-02-26 17:00:00,10.56,X18,50051
2014-02-26 17:30:00,10,X18,50052
2014-02-26 18:00:00,9.44,X18,50053
2014-02-26 18:30:00,8.885,X18,50054
2014-02-26 19:00:00,8.33,X18,50055
2014-02-26 19:30:00,8.055,X18,50056
2014-02-26 20:00:00,7.78,X18,50057
2014-02-26 20:30:00,7.5,X18,50058
2014-02-26 21:00:00,7.22,X18,50059
2014-02-26 21:30:00,6.945,X18,50060
2014-02-26 22:00:00,6.67,X18,50061
2014-02-26 22:30:00,6.67,X18,50062
2014-02-26 23:00:00,6.67,X18,50063
2014-02-26 23:30:00,6.39,X18,50064
2014-02-27 00:00:00,6.11,X18,50065
2014-02-27 00:30:00,6.39,X18,50066
2014-02-27 01:00:00,6.67,X18,50067
2014-02-27 01:30:00,7.225,X18,50068
2014-02-27 02:00:00,7.78,X18,50069
2014-02-27 02:30:00,7.78,X18,50070
2014-02-27 03:00:00,7.78,X18,50071
2014-02-27 03:30:00,7.78,X18,50072
2014-02-27 04:00:00,7.78,X18,50073
2014-02-27 04:30:00,7.78,X18,50074
2014-02-27 05:00:00,7.78,X18,50075
2014-02-27 05:30:00,7.5,X18,50076
2014-02-27 06:00:00,7.22,X18,50077
2014-02-27 06:30:00,7.5,X18,50078
2014-02-27 07:00:00,7.78,X18,50079
2014-02-27 07:30:00,7.78,X18,50080
2014-02-27 08:00:00,7.78,X18,50081
2014-02-27 08:30:00,8.055,X18,50082
2014-02-27 09:00:00,8.33,X18,50083
2014-02-27 09:30:00,8.33,X18,50084
2014-02-27 10:00:00,8.33,X18,50085
2014-02-27 10:30:00,9.165,X18,50086
2014-02-27 11:00:00,10,X18,50087
2014-02-27 11:30:00,10.28,X18,50088
2014-02-27 12:00:00,10.56,X18,50089
2014-02-27 12:30:00,10.56,X18,50090
2014-02-27 13:00:00,10.56,X18,50091
2014-02-27 13:30:00,10.56,X18,50092
2014-02-27 14:00:00,10.56,X18,50093
2014-02-27 14:30:00,10.28,X18,50094
2014-02-27 15:00:00,10,X18,50095
2014-02-27 15:30:00,9.72,X18,50096
2014-02-27 16:00:00,9.44,X18,50097
2014-02-27 16:30:00,9.44,X18,50098
2014-02-27 17:00:00,9.44,X18,50099
2014-02-27 17:30:00,8.61,X18,50100
2014-02-27 18:00:00,7.78,X18,50101
2014-02-27 18:30:00,7.225,X18,50102
2014-02-27 19:00:00,6.67,X18,50103
2014-02-27 19:30:00,6.67,X18,50104
2014-02-27 20:00:00,6.67,X18,50105
2014-02-27 20:30:00,6.115,X18,50106
2014-02-27 21:00:00,5.56,X18,50107
2014-02-27 21:30:00,5,X18,50108
2014-02-27 22:00:00,4.44,X18,50109
2014-02-27 22:30:00,4.44,X18,50110
2014-02-27 23:00:00,4.44,X18,50111
2014-02-27 23:30:00,4.44,X18,50112
2014-01-01 00:00:00,8.33,X19,50113
2014-01-01 00:30:00,7.775,X19,50114
2014-01-01 01:00:00,7.22,X19,50115
2014-01-01 01:30:00,6.945,X19,50116
2014-01-01 02:00:00,6.67,X19,50117
2014-01-01 02:30:00,NA,X19,50118
2014-01-01 03:00:00,NA,X19,50119
2014-01-01 03:30:00,NA,X19,50120
2014-01-01 04:00:00,6.67,X19,50121
2014-01-01 04:30:00,6.945,X19,50122
2014-01-01 05:00:00,7.22,X19,50123
2014-01-01 05:30:00,7.775,X19,50124
2014-01-01 06:00:00,8.33,X19,50125
2014-01-01 06:30:00,8.33,X19,50126
2014-01-01 07:00:00,8.33,X19,50127
2014-01-01 07:30:00,8.61,X19,50128
2014-01-01 08:00:00,8.89,X19,50129
2014-01-01 08:30:00,9.165,X19,50130
2014-01-01 09:00:00,9.44,X19,50131
2014-01-01 09:30:00,9.165,X19,50132
2014-01-01 10:00:00,8.89,X19,50133
2014-01-01 10:30:00,8.61,X19,50134
2014-01-01 11:00:00,8.33,X19,50135
2014-01-01 11:30:00,8.33,X19,50136
2014-01-01 12:00:00,8.33,X19,50137
2014-01-01 12:30:00,8.61,X19,50138
2014-01-01 13:00:00,8.89,X19,50139
2014-01-01 13:30:00,9.165,X19,50140
2014-01-01 14:00:00,9.44,X19,50141
2014-01-01 14:30:00,9.72,X19,50142
2014-01-01 15:00:00,10,X19,50143
2014-01-01 15:30:00,10.28,X19,50144
2014-01-01 16:00:00,10.56,X19,50145
2014-01-01 16:30:00,10.56,X19,50146
2014-01-01 17:00:00,10.56,X19,50147
2014-01-01 17:30:00,10.56,X19,50148
2014-01-01 18:00:00,10.56,X19,50149
2014-01-01 18:30:00,10.835,X19,50150
2014-01-01 19:00:00,11.11,X19,50151
2014-01-01 19:30:00,11.39,X19,50152
2014-01-01 20:00:00,11.67,X19,50153
2014-01-01 20:30:00,11.67,X19,50154
2014-01-01 21:00:00,11.67,X19,50155
2014-01-01 21:30:00,11.115,X19,50156
2014-01-01 22:00:00,10.56,X19,50157
2014-01-01 22:30:00,10.56,X19,50158
2014-01-01 23:00:00,10.56,X19,50159
2014-01-01 23:30:00,10.28,X19,50160
2014-01-02 00:00:00,10,X19,50161
2014-01-02 00:30:00,10,X19,50162
2014-01-02 01:00:00,10,X19,50163
2014-01-02 01:30:00,9.72,X19,50164
2014-01-02 02:00:00,9.44,X19,50165
2014-01-02 02:30:00,9.165,X19,50166
2014-01-02 03:00:00,8.89,X19,50167
2014-01-02 03:30:00,8.89,X19,50168
2014-01-02 04:00:00,8.89,X19,50169
2014-01-02 04:30:00,8.61,X19,50170
2014-01-02 05:00:00,8.33,X19,50171
2014-01-02 05:30:00,7.775,X19,50172
2014-01-02 06:00:00,7.22,X19,50173
2014-01-02 06:30:00,7.22,X19,50174
2014-01-02 07:00:00,7.22,X19,50175
2014-01-02 07:30:00,6.945,X19,50176
2014-01-02 08:00:00,6.67,X19,50177
2014-01-02 08:30:00,6.67,X19,50178
2014-01-02 09:00:00,6.67,X19,50179
2014-01-02 09:30:00,6.945,X19,50180
2014-01-02 10:00:00,7.22,X19,50181
2014-01-02 10:30:00,8.055,X19,50182
2014-01-02 11:00:00,8.89,X19,50183
2014-01-02 11:30:00,9.445,X19,50184
2014-01-02 12:00:00,10,X19,50185
2014-01-02 12:30:00,10,X19,50186
2014-01-02 13:00:00,10,X19,50187
2014-01-02 13:30:00,10.28,X19,50188
2014-01-02 14:00:00,10.56,X19,50189
2014-01-02 14:30:00,10.28,X19,50190
2014-01-02 15:00:00,10,X19,50191
2014-01-02 15:30:00,10,X19,50192
2014-01-02 16:00:00,10,X19,50193
2014-01-02 16:30:00,9.72,X19,50194
2014-01-02 17:00:00,9.44,X19,50195
2014-01-02 17:30:00,9.165,X19,50196
2014-01-02 18:00:00,8.89,X19,50197
2014-01-02 18:30:00,9.165,X19,50198
2014-01-02 19:00:00,9.44,X19,50199
2014-01-02 19:30:00,9.44,X19,50200
2014-01-02 20:00:00,9.44,X19,50201
2014-01-02 20:30:00,9.72,X19,50202
2014-01-02 21:00:00,10,X19,50203
2014-01-02 21:30:00,10.28,X19,50204
2014-01-02 22:00:00,10.56,X19,50205
2014-01-02 22:30:00,10.835,X19,50206
2014-01-02 23:00:00,11.11,X19,50207
2014-01-02 23:30:00,10.555,X19,50208
2014-01-03 00:00:00,10,X19,50209
2014-01-03 00:30:00,10.28,X19,50210
2014-01-03 01:00:00,10.56,X19,50211
2014-01-03 01:30:00,10.56,X19,50212
2014-01-03 02:00:00,10.56,X19,50213
2014-01-03 02:30:00,10.56,X19,50214
2014-01-03 03:00:00,10.56,X19,50215
2014-01-03 03:30:00,10.28,X19,50216
2014-01-03 04:00:00,10,X19,50217
2014-01-03 04:30:00,10,X19,50218
2014-01-03 05:00:00,10,X19,50219
2014-01-03 05:30:00,10,X19,50220
2014-01-03 06:00:00,10,X19,50221
2014-01-03 06:30:00,10.28,X19,50222
2014-01-03 07:00:00,10.56,X19,50223
2014-01-03 07:30:00,9.725,X19,50224
2014-01-03 08:00:00,8.89,X19,50225
2014-01-03 08:30:00,8.335,X19,50226
2014-01-03 09:00:00,7.78,X19,50227
2014-01-03 09:30:00,8.055,X19,50228
2014-01-03 10:00:00,8.33,X19,50229
2014-01-03 10:30:00,9.165,X19,50230
2014-01-03 11:00:00,10,X19,50231
2014-01-03 11:30:00,10.28,X19,50232
2014-01-03 12:00:00,10.56,X19,50233
2014-01-03 12:30:00,10.28,X19,50234
2014-01-03 13:00:00,10,X19,50235
2014-01-03 13:30:00,9.165,X19,50236
2014-01-03 14:00:00,8.33,X19,50237
2014-01-03 14:30:00,8.33,X19,50238
2014-01-03 15:00:00,8.33,X19,50239
2014-01-03 15:30:00,8.33,X19,50240
2014-01-03 16:00:00,8.33,X19,50241
2014-01-03 16:30:00,8.055,X19,50242
2014-01-03 17:00:00,7.78,X19,50243
2014-01-03 17:30:00,7.5,X19,50244
2014-01-03 18:00:00,7.22,X19,50245
2014-01-03 18:30:00,7.22,X19,50246
2014-01-03 19:00:00,7.22,X19,50247
2014-01-03 19:30:00,7.5,X19,50248
2014-01-03 20:00:00,7.78,X19,50249
2014-01-03 20:30:00,7.78,X19,50250
2014-01-03 21:00:00,7.78,X19,50251
2014-01-03 21:30:00,7.78,X19,50252
2014-01-03 22:00:00,7.78,X19,50253
2014-01-03 22:30:00,7.78,X19,50254
2014-01-03 23:00:00,7.78,X19,50255
2014-01-03 23:30:00,8.055,X19,50256
2014-01-04 00:00:00,8.33,X19,50257
2014-01-04 00:30:00,8.61,X19,50258
2014-01-04 01:00:00,8.89,X19,50259
2014-01-04 01:30:00,8.61,X19,50260
2014-01-04 02:00:00,8.33,X19,50261
2014-01-04 02:30:00,8.885,X19,50262
2014-01-04 03:00:00,9.44,X19,50263
2014-01-04 03:30:00,9.165,X19,50264
2014-01-04 04:00:00,8.89,X19,50265
2014-01-04 04:30:00,8.61,X19,50266
2014-01-04 05:00:00,8.33,X19,50267
2014-01-04 05:30:00,8.33,X19,50268
2014-01-04 06:00:00,8.33,X19,50269
2014-01-04 06:30:00,8.61,X19,50270
2014-01-04 07:00:00,8.89,X19,50271
2014-01-04 07:30:00,9.165,X19,50272
2014-01-04 08:00:00,9.44,X19,50273
2014-01-04 08:30:00,9.44,X19,50274
2014-01-04 09:00:00,9.44,X19,50275
2014-01-04 09:30:00,9.44,X19,50276
2014-01-04 10:00:00,9.44,X19,50277
2014-01-04 10:30:00,9.72,X19,50278
2014-01-04 11:00:00,10,X19,50279
2014-01-04 11:30:00,9.72,X19,50280
2014-01-04 12:00:00,9.44,X19,50281
2014-01-04 12:30:00,9.44,X19,50282
2014-01-04 13:00:00,9.44,X19,50283
2014-01-04 13:30:00,9.44,X19,50284
2014-01-04 14:00:00,9.44,X19,50285
2014-01-04 14:30:00,8.61,X19,50286
2014-01-04 15:00:00,7.78,X19,50287
2014-01-04 15:30:00,7.5,X19,50288
2014-01-04 16:00:00,7.22,X19,50289
2014-01-04 16:30:00,6.945,X19,50290
2014-01-04 17:00:00,6.67,X19,50291
2014-01-04 17:30:00,6.67,X19,50292
2014-01-04 18:00:00,6.67,X19,50293
2014-01-04 18:30:00,6.67,X19,50294
2014-01-04 19:00:00,6.67,X19,50295
2014-01-04 19:30:00,6.39,X19,50296
2014-01-04 20:00:00,6.11,X19,50297
2014-01-04 20:30:00,5.835,X19,50298
2014-01-04 21:00:00,5.56,X19,50299
2014-01-04 21:30:00,5.28,X19,50300
2014-01-04 22:00:00,5,X19,50301
2014-01-04 22:30:00,4.72,X19,50302
2014-01-04 23:00:00,4.44,X19,50303
2014-01-04 23:30:00,4.165,X19,50304
2014-01-05 00:00:00,3.89,X19,50305
2014-01-05 00:30:00,3.61,X19,50306
2014-01-05 01:00:00,3.33,X19,50307
2014-01-05 01:30:00,3.33,X19,50308
2014-01-05 02:00:00,3.33,X19,50309
2014-01-05 02:30:00,3.33,X19,50310
2014-01-05 03:00:00,3.33,X19,50311
2014-01-05 03:30:00,3.055,X19,50312
2014-01-05 04:00:00,2.78,X19,50313
2014-01-05 04:30:00,2.5,X19,50314
2014-01-05 05:00:00,2.22,X19,50315
2014-01-05 05:30:00,2.5,X19,50316
2014-01-05 06:00:00,2.78,X19,50317
2014-01-05 06:30:00,2.5,X19,50318
2014-01-05 07:00:00,2.22,X19,50319
2014-01-05 07:30:00,1.945,X19,50320
2014-01-05 08:00:00,1.67,X19,50321
2014-01-05 08:30:00,2.225,X19,50322
2014-01-05 09:00:00,2.78,X19,50323
2014-01-05 09:30:00,3.61,X19,50324
2014-01-05 10:00:00,4.44,X19,50325
2014-01-05 10:30:00,5,X19,50326
2014-01-05 11:00:00,5.56,X19,50327
2014-01-05 11:30:00,6.39,X19,50328
2014-01-05 12:00:00,7.22,X19,50329
2014-01-05 12:30:00,7.5,X19,50330
2014-01-05 13:00:00,7.78,X19,50331
2014-01-05 13:30:00,7.78,X19,50332
2014-01-05 14:00:00,7.78,X19,50333
2014-01-05 14:30:00,8.055,X19,50334
2014-01-05 15:00:00,8.33,X19,50335
2014-01-05 15:30:00,8.33,X19,50336
2014-01-05 16:00:00,8.33,X19,50337
2014-01-05 16:30:00,8.33,X19,50338
2014-01-05 17:00:00,8.33,X19,50339
2014-01-05 17:30:00,8.61,X19,50340
2014-01-05 18:00:00,8.89,X19,50341
2014-01-05 18:30:00,8.89,X19,50342
2014-01-05 19:00:00,8.89,X19,50343
2014-01-05 19:30:00,9.165,X19,50344
2014-01-05 20:00:00,9.44,X19,50345
2014-01-05 20:30:00,9.72,X19,50346
2014-01-05 21:00:00,10,X19,50347
2014-01-05 21:30:00,10.555,X19,50348
2014-01-05 22:00:00,11.11,X19,50349
2014-01-05 22:30:00,11.665,X19,50350
2014-01-05 23:00:00,12.22,X19,50351
2014-01-05 23:30:00,12.5,X19,50352
2014-01-06 00:00:00,12.78,X19,50353
2014-01-06 00:30:00,12.78,X19,50354
2014-01-06 01:00:00,12.78,X19,50355
2014-01-06 01:30:00,12.5,X19,50356
2014-01-06 02:00:00,12.22,X19,50357
2014-01-06 02:30:00,11.945,X19,50358
2014-01-06 03:00:00,11.67,X19,50359
2014-01-06 03:30:00,11.67,X19,50360
2014-01-06 04:00:00,11.67,X19,50361
2014-01-06 04:30:00,11.945,X19,50362
2014-01-06 05:00:00,12.22,X19,50363
2014-01-06 05:30:00,11.945,X19,50364
2014-01-06 06:00:00,11.67,X19,50365
2014-01-06 06:30:00,11.945,X19,50366
2014-01-06 07:00:00,12.22,X19,50367
2014-01-06 07:30:00,10.83,X19,50368
2014-01-06 08:00:00,9.44,X19,50369
2014-01-06 08:30:00,9.44,X19,50370
2014-01-06 09:00:00,9.44,X19,50371
2014-01-06 09:30:00,9.165,X19,50372
2014-01-06 10:00:00,8.89,X19,50373
2014-01-06 10:30:00,10.28,X19,50374
2014-01-06 11:00:00,11.67,X19,50375
2014-01-06 11:30:00,11.945,X19,50376
2014-01-06 12:00:00,12.22,X19,50377
2014-01-06 12:30:00,12.5,X19,50378
2014-01-06 13:00:00,12.78,X19,50379
2014-01-06 13:30:00,12.5,X19,50380
2014-01-06 14:00:00,12.22,X19,50381
2014-01-06 14:30:00,12.22,X19,50382
2014-01-06 15:00:00,12.22,X19,50383
2014-01-06 15:30:00,11.665,X19,50384
2014-01-06 16:00:00,11.11,X19,50385
2014-01-06 16:30:00,11.39,X19,50386
2014-01-06 17:00:00,11.67,X19,50387
2014-01-06 17:30:00,11.67,X19,50388
2014-01-06 18:00:00,11.67,X19,50389
2014-01-06 18:30:00,11.67,X19,50390
2014-01-06 19:00:00,11.67,X19,50391
2014-01-06 19:30:00,11.67,X19,50392
2014-01-06 20:00:00,11.67,X19,50393
2014-01-06 20:30:00,11.67,X19,50394
2014-01-06 21:00:00,11.67,X19,50395
2014-01-06 21:30:00,11.67,X19,50396
2014-01-06 22:00:00,11.67,X19,50397
2014-01-06 22:30:00,11.39,X19,50398
2014-01-06 23:00:00,11.11,X19,50399
2014-01-06 23:30:00,10.835,X19,50400
2014-01-07 00:00:00,10.56,X19,50401
2014-01-07 00:30:00,10.56,X19,50402
2014-01-07 01:00:00,10.56,X19,50403
2014-01-07 01:30:00,10.835,X19,50404
2014-01-07 02:00:00,11.11,X19,50405
2014-01-07 02:30:00,11.11,X19,50406
2014-01-07 03:00:00,11.11,X19,50407
2014-01-07 03:30:00,10.835,X19,50408
2014-01-07 04:00:00,10.56,X19,50409
2014-01-07 04:30:00,10.835,X19,50410
2014-01-07 05:00:00,11.11,X19,50411
2014-01-07 05:30:00,11.11,X19,50412
2014-01-07 06:00:00,11.11,X19,50413
2014-01-07 06:30:00,11.11,X19,50414
2014-01-07 07:00:00,11.11,X19,50415
2014-01-07 07:30:00,11.11,X19,50416
2014-01-07 08:00:00,11.11,X19,50417
2014-01-07 08:30:00,11.11,X19,50418
2014-01-07 09:00:00,11.11,X19,50419
2014-01-07 09:30:00,11.11,X19,50420
2014-01-07 10:00:00,11.11,X19,50421
2014-01-07 10:30:00,10.275,X19,50422
2014-01-07 11:00:00,9.44,X19,50423
2014-01-07 11:30:00,9.72,X19,50424
2014-01-07 12:00:00,10,X19,50425
2014-01-07 12:30:00,10.28,X19,50426
2014-01-07 13:00:00,10.56,X19,50427
2014-01-07 13:30:00,11.115,X19,50428
2014-01-07 14:00:00,11.67,X19,50429
2014-01-07 14:30:00,11.67,X19,50430
2014-01-07 15:00:00,11.67,X19,50431
2014-01-07 15:30:00,11.39,X19,50432
2014-01-07 16:00:00,11.11,X19,50433
2014-01-07 16:30:00,10.835,X19,50434
2014-01-07 17:00:00,10.56,X19,50435
2014-01-07 17:30:00,10.56,X19,50436
2014-01-07 18:00:00,10.56,X19,50437
2014-01-07 18:30:00,10.56,X19,50438
2014-01-07 19:00:00,10.56,X19,50439
2014-01-07 19:30:00,10.835,X19,50440
2014-01-07 20:00:00,11.11,X19,50441
2014-01-07 20:30:00,10.835,X19,50442
2014-01-07 21:00:00,10.56,X19,50443
2014-01-07 21:30:00,9.725,X19,50444
2014-01-07 22:00:00,8.89,X19,50445
2014-01-07 22:30:00,9.165,X19,50446
2014-01-07 23:00:00,9.44,X19,50447
2014-01-07 23:30:00,8.885,X19,50448
2014-01-08 00:00:00,8.33,X19,50449
2014-01-08 00:30:00,8.33,X19,50450
2014-01-08 01:00:00,8.33,X19,50451
2014-01-08 01:30:00,8.055,X19,50452
2014-01-08 02:00:00,7.78,X19,50453
2014-01-08 02:30:00,7.78,X19,50454
2014-01-08 03:00:00,7.78,X19,50455
2014-01-08 03:30:00,7.78,X19,50456
2014-01-08 04:00:00,7.78,X19,50457
2014-01-08 04:30:00,7.5,X19,50458
2014-01-08 05:00:00,7.22,X19,50459
2014-01-08 05:30:00,7.775,X19,50460
2014-01-08 06:00:00,8.33,X19,50461
2014-01-08 06:30:00,8.33,X19,50462
2014-01-08 07:00:00,8.33,X19,50463
2014-01-08 07:30:00,8.33,X19,50464
2014-01-08 08:00:00,8.33,X19,50465
2014-01-08 08:30:00,8.61,X19,50466
2014-01-08 09:00:00,8.89,X19,50467
2014-01-08 09:30:00,9.165,X19,50468
2014-01-08 10:00:00,9.44,X19,50469
2014-01-08 10:30:00,10.275,X19,50470
2014-01-08 11:00:00,11.11,X19,50471
2014-01-08 11:30:00,11.665,X19,50472
2014-01-08 12:00:00,12.22,X19,50473
2014-01-08 12:30:00,11.665,X19,50474
2014-01-08 13:00:00,11.11,X19,50475
2014-01-08 13:30:00,11.11,X19,50476
2014-01-08 14:00:00,11.11,X19,50477
2014-01-08 14:30:00,11.11,X19,50478
2014-01-08 15:00:00,11.11,X19,50479
2014-01-08 15:30:00,10.835,X19,50480
2014-01-08 16:00:00,10.56,X19,50481
2014-01-08 16:30:00,10.28,X19,50482
2014-01-08 17:00:00,10,X19,50483
2014-01-08 17:30:00,10,X19,50484
2014-01-08 18:00:00,10,X19,50485
2014-01-08 18:30:00,9.72,X19,50486
2014-01-08 19:00:00,9.44,X19,50487
2014-01-08 19:30:00,9.72,X19,50488
2014-01-08 20:00:00,10,X19,50489
2014-01-08 20:30:00,10.28,X19,50490
2014-01-08 21:00:00,10.56,X19,50491
2014-01-08 21:30:00,10.835,X19,50492
2014-01-08 22:00:00,11.11,X19,50493
2014-01-08 22:30:00,11.39,X19,50494
2014-01-08 23:00:00,11.67,X19,50495
2014-01-08 23:30:00,11.67,X19,50496
2014-01-09 00:00:00,11.67,X19,50497
2014-01-09 00:30:00,11.945,X19,50498
2014-01-09 01:00:00,12.22,X19,50499
2014-01-09 01:30:00,12.22,X19,50500
2014-01-09 02:00:00,12.22,X19,50501
2014-01-09 02:30:00,12.22,X19,50502
2014-01-09 03:00:00,12.22,X19,50503
2014-01-09 03:30:00,11.945,X19,50504
2014-01-09 04:00:00,11.67,X19,50505
2014-01-09 04:30:00,11.115,X19,50506
2014-01-09 05:00:00,10.56,X19,50507
2014-01-09 05:30:00,10.835,X19,50508
